branch,feature,mean_abs_shap
efficientnet_b0_image_encoder,efficientnet_feature_388,0.004820902935989579
efficientnet_b0_image_encoder,efficientnet_feature_389,0.01304306337124217
efficientnet_b0_image_encoder,efficientnet_feature_390,0.0017813736048708506
efficientnet_b0_image_encoder,efficientnet_feature_391,0.0008361445845483928
efficientnet_b0_image_encoder,efficientnet_feature_392,0.00636698944509817
efficientnet_b0_image_encoder,efficientnet_feature_393,0.004373928495468249
efficientnet_b0_image_encoder,efficientnet_feature_394,0.0018745546242371347
efficientnet_b0_image_encoder,efficientnet_feature_395,0.002841898939323073
efficientnet_b0_image_encoder,efficientnet_feature_396,0.0009616580198326119
efficientnet_b0_image_encoder,efficientnet_feature_397,0.0012243190327012599
efficientnet_b0_image_encoder,efficientnet_feature_398,0.0019954458634572347
efficientnet_b0_image_encoder,efficientnet_feature_399,0.004528208802184963
efficientnet_b0_image_encoder,efficientnet_feature_400,0.0041107768358301655
efficientnet_b0_image_encoder,efficientnet_feature_401,0.008552652889420642
efficientnet_b0_image_encoder,efficientnet_feature_402,0.00036711586522386597
efficientnet_b0_image_encoder,efficientnet_feature_403,0.002365259476960091
efficientnet_b0_image_encoder,efficientnet_feature_404,0.007345309072491091
efficientnet_b0_image_encoder,efficientnet_feature_405,0.00703175906778597
efficientnet_b0_image_encoder,efficientnet_feature_406,0.0025498253955476002
efficientnet_b0_image_encoder,efficientnet_feature_407,0.0018864395817246304
efficientnet_b0_image_encoder,efficientnet_feature_408,0.002185325438063046
efficientnet_b0_image_encoder,efficientnet_feature_409,0.002369229723569788
efficientnet_b0_image_encoder,efficientnet_feature_410,0.0013482236676054526
efficientnet_b0_image_encoder,efficientnet_feature_411,0.0009742060101984862
efficientnet_b0_image_encoder,efficientnet_feature_412,0.003708583981051561
efficientnet_b0_image_encoder,efficientnet_feature_413,0.004972064129454168
efficientnet_b0_image_encoder,efficientnet_feature_414,0.0035421464526450563
efficientnet_b0_image_encoder,efficientnet_feature_415,0.002399843182843142
efficientnet_b0_image_encoder,efficientnet_feature_416,0.0009818698502552792
efficientnet_b0_image_encoder,efficientnet_feature_417,0.0032037188275779727
efficientnet_b0_image_encoder,efficientnet_feature_418,0.0032310832773987386
efficientnet_b0_image_encoder,efficientnet_feature_419,0.0014968119817950765
efficientnet_b0_image_encoder,efficientnet_feature_420,0.0017151546399247763
efficientnet_b0_image_encoder,efficientnet_feature_421,0.006095235136513111
efficientnet_b0_image_encoder,efficientnet_feature_422,0.003362442424361234
efficientnet_b0_image_encoder,efficientnet_feature_423,0.007178184418762612
efficientnet_b0_image_encoder,efficientnet_feature_424,0.008210196452296259
efficientnet_b0_image_encoder,efficientnet_feature_425,0.006042525345151262
efficientnet_b0_image_encoder,efficientnet_feature_426,0.007362271027005818
efficientnet_b0_image_encoder,efficientnet_feature_427,0.005541446260963312
efficientnet_b0_image_encoder,efficientnet_feature_428,0.00046012905038139706
efficientnet_b0_image_encoder,efficientnet_feature_429,0.0019049602733289817
efficientnet_b0_image_encoder,efficientnet_feature_430,0.006929435869324152
efficientnet_b0_image_encoder,efficientnet_feature_431,0.005861654673594785
efficientnet_b0_image_encoder,efficientnet_feature_432,0.007739410670410507
efficientnet_b0_image_encoder,efficientnet_feature_433,0.002393877579322634
efficientnet_b0_image_encoder,efficientnet_feature_434,0.002640440067281702
efficientnet_b0_image_encoder,efficientnet_feature_435,0.0020595497144313413
efficientnet_b0_image_encoder,efficientnet_feature_436,0.0026686245936247133
efficientnet_b0_image_encoder,efficientnet_feature_437,0.0030998527707879475
efficientnet_b0_image_encoder,efficientnet_feature_438,0.005253254888827996
efficientnet_b0_image_encoder,efficientnet_feature_439,0.003461745427500773
efficientnet_b0_image_encoder,efficientnet_feature_440,0.001043831183352495
efficientnet_b0_image_encoder,efficientnet_feature_441,0.0008781131816952836
efficientnet_b0_image_encoder,efficientnet_feature_442,0.0027178477105280763
efficientnet_b0_image_encoder,efficientnet_feature_443,0.0012480024862497885
efficientnet_b0_image_encoder,efficientnet_feature_444,0.0008954299423891143
efficientnet_b0_image_encoder,efficientnet_feature_445,0.00431384088861364
efficientnet_b0_image_encoder,efficientnet_feature_446,0.0014623625339709179
efficientnet_b0_image_encoder,efficientnet_feature_447,0.0005402629006363568
efficientnet_b0_image_encoder,efficientnet_feature_448,0.004115576879485161
efficientnet_b0_image_encoder,efficientnet_feature_449,0.00011575231961447052
efficientnet_b0_image_encoder,efficientnet_feature_450,0.0033004727120982125
efficientnet_b0_image_encoder,efficientnet_feature_451,0.0023738522233998083
efficientnet_b0_image_encoder,efficientnet_feature_452,0.0029883518032534084
efficientnet_b0_image_encoder,efficientnet_feature_453,0.0008924933818050818
efficientnet_b0_image_encoder,efficientnet_feature_454,0.006024354828639389
efficientnet_b0_image_encoder,efficientnet_feature_455,0.0007009157854582782
efficientnet_b0_image_encoder,efficientnet_feature_456,0.0006429942548749068
efficientnet_b0_image_encoder,efficientnet_feature_457,0.000611549134021061
efficientnet_b0_image_encoder,efficientnet_feature_458,0.0011138318587082807
efficientnet_b0_image_encoder,efficientnet_feature_459,0.003972185027350861
efficientnet_b0_image_encoder,efficientnet_feature_460,0.003704915805883502
efficientnet_b0_image_encoder,efficientnet_feature_461,0.0020546034155302095
efficientnet_b0_image_encoder,efficientnet_feature_462,0.0037413943831836605
efficientnet_b0_image_encoder,efficientnet_feature_463,0.0011053438511154923
efficientnet_b0_image_encoder,efficientnet_feature_464,0.006815338439764673
efficientnet_b0_image_encoder,efficientnet_feature_465,0.0015763003426343403
efficientnet_b0_image_encoder,efficientnet_feature_466,0.003493640237593354
efficientnet_b0_image_encoder,efficientnet_feature_467,0.0031344661254024686
efficientnet_b0_image_encoder,efficientnet_feature_468,0.0067917580255141274
efficientnet_b0_image_encoder,efficientnet_feature_469,0.003847323778586542
efficientnet_b0_image_encoder,efficientnet_feature_470,0.0005923202905293579
efficientnet_b0_image_encoder,efficientnet_feature_471,0.0014145480614615735
efficientnet_b0_image_encoder,efficientnet_feature_472,0.0017531678428497344
efficientnet_b0_image_encoder,efficientnet_feature_473,0.002115348750642454
efficientnet_b0_image_encoder,efficientnet_feature_474,0.004554234518508338
efficientnet_b0_image_encoder,efficientnet_feature_475,0.0011854521057159673
efficientnet_b0_image_encoder,efficientnet_feature_476,0.0008910836028519498
efficientnet_b0_image_encoder,efficientnet_feature_477,0.0027632173672031968
efficientnet_b0_image_encoder,efficientnet_feature_478,0.005939836977404411
efficientnet_b0_image_encoder,efficientnet_feature_479,0.0004081845652450511
efficientnet_b0_image_encoder,efficientnet_feature_480,0.0037434989973235133
efficientnet_b0_image_encoder,efficientnet_feature_481,0.0016218475966525148
efficientnet_b0_image_encoder,efficientnet_feature_482,0.0015352721674446457
efficientnet_b0_image_encoder,efficientnet_feature_483,0.0037554607151264463
efficientnet_b0_image_encoder,efficientnet_feature_484,0.004215486089037768
efficientnet_b0_image_encoder,efficientnet_feature_485,0.0017937501455946858
efficientnet_b0_image_encoder,efficientnet_feature_486,0.008622976060507881
efficientnet_b0_image_encoder,efficientnet_feature_487,0.0015974551669373227
efficientnet_b0_image_encoder,efficientnet_feature_488,0.004080042898465308
efficientnet_b0_image_encoder,efficientnet_feature_489,0.008156642573339923
efficientnet_b0_image_encoder,efficientnet_feature_490,0.0006034289962641992
efficientnet_b0_image_encoder,efficientnet_feature_491,0.0006234741317214798
efficientnet_b0_image_encoder,efficientnet_feature_492,0.003364455967698632
efficientnet_b0_image_encoder,efficientnet_feature_493,0.00536063903541617
efficientnet_b0_image_encoder,efficientnet_feature_494,0.00616367245032734
efficientnet_b0_image_encoder,efficientnet_feature_495,0.0016099828068831812
efficientnet_b0_image_encoder,efficientnet_feature_496,0.002377171310229187
efficientnet_b0_image_encoder,efficientnet_feature_497,0.00376490711914812
efficientnet_b0_image_encoder,efficientnet_feature_498,0.00445207709992701
efficientnet_b0_image_encoder,efficientnet_feature_499,0.0014205358079948383
efficientnet_b0_image_encoder,efficientnet_feature_500,0.0034902620635790527
efficientnet_b0_image_encoder,efficientnet_feature_501,0.005763074696744752
efficientnet_b0_image_encoder,efficientnet_feature_502,0.0007076043892340067
efficientnet_b0_image_encoder,efficientnet_feature_503,0.008859189817940205
efficientnet_b0_image_encoder,efficientnet_feature_504,0.005828355699236454
efficientnet_b0_image_encoder,efficientnet_feature_505,0.0033734344911238168
efficientnet_b0_image_encoder,efficientnet_feature_506,0.008860931975732456
efficientnet_b0_image_encoder,efficientnet_feature_507,0.0010031295240509053
efficientnet_b0_image_encoder,efficientnet_feature_508,0.0038749242504536596
efficientnet_b0_image_encoder,efficientnet_feature_509,0.004302372981555891
efficientnet_b0_image_encoder,efficientnet_feature_510,0.0054314743460963655
efficientnet_b0_image_encoder,efficientnet_feature_511,0.0027182186587992874
efficientnet_b0_image_encoder,efficientnet_feature_512,0.005544772990702995
efficientnet_b0_image_encoder,efficientnet_feature_513,0.007157075243753752
efficientnet_b0_image_encoder,efficientnet_feature_514,0.0022282312843273644
efficientnet_b0_image_encoder,efficientnet_feature_515,0.0008260607678209908
efficientnet_b0_image_encoder,efficientnet_feature_516,0.0013161636671839005
efficientnet_b0_image_encoder,efficientnet_feature_517,0.005447135327813157
efficientnet_b0_image_encoder,efficientnet_feature_518,0.00037981257128194557
efficientnet_b0_image_encoder,efficientnet_feature_519,0.0015573161636837085
efficientnet_b0_image_encoder,efficientnet_feature_520,0.006519751197629375
efficientnet_b0_image_encoder,efficientnet_feature_521,0.0031473993957717994
efficientnet_b0_image_encoder,efficientnet_feature_522,0.005061737621304019
efficientnet_b0_image_encoder,efficientnet_feature_523,0.002378490607519268
efficientnet_b0_image_encoder,efficientnet_feature_524,0.00440855435331855
efficientnet_b0_image_encoder,efficientnet_feature_525,0.0009334875385604846
efficientnet_b0_image_encoder,efficientnet_feature_526,0.0053485584618329085
efficientnet_b0_image_encoder,efficientnet_feature_527,0.0002420526935225098
efficientnet_b0_image_encoder,efficientnet_feature_528,0.008165729371171437
efficientnet_b0_image_encoder,efficientnet_feature_529,0.0015762879243936823
efficientnet_b0_image_encoder,efficientnet_feature_530,0.0018844663382324711
efficientnet_b0_image_encoder,efficientnet_feature_531,0.0038716391610194023
efficientnet_b0_image_encoder,efficientnet_feature_532,0.0008337592842195818
efficientnet_b0_image_encoder,efficientnet_feature_533,0.002057003025015547
efficientnet_b0_image_encoder,efficientnet_feature_534,0.0071583402810233565
efficientnet_b0_image_encoder,efficientnet_feature_535,0.0009497677210958955
efficientnet_b0_image_encoder,efficientnet_feature_536,0.0045625907062003535
efficientnet_b0_image_encoder,efficientnet_feature_537,0.002111974450656362
efficientnet_b0_image_encoder,efficientnet_feature_538,0.0007113840150694273
efficientnet_b0_image_encoder,efficientnet_feature_539,0.0007132668295746214
efficientnet_b0_image_encoder,efficientnet_feature_540,0.0005987260190778443
efficientnet_b0_image_encoder,efficientnet_feature_541,0.001019884541520355
efficientnet_b0_image_encoder,efficientnet_feature_542,0.0018239705348150892
efficientnet_b0_image_encoder,efficientnet_feature_543,0.002862979661571785
efficientnet_b0_image_encoder,efficientnet_feature_544,0.003174638658663298
efficientnet_b0_image_encoder,efficientnet_feature_545,0.006783724892557075
efficientnet_b0_image_encoder,efficientnet_feature_546,0.002118642587845443
efficientnet_b0_image_encoder,efficientnet_feature_547,0.004307882061198143
efficientnet_b0_image_encoder,efficientnet_feature_548,0.0008031922867530739
efficientnet_b0_image_encoder,efficientnet_feature_549,0.00404114734934069
efficientnet_b0_image_encoder,efficientnet_feature_550,0.0010877449807367157
efficientnet_b0_image_encoder,efficientnet_feature_551,0.0011604664585718183
efficientnet_b0_image_encoder,efficientnet_feature_552,0.004085646600543669
efficientnet_b0_image_encoder,efficientnet_feature_553,0.0031321952125153985
efficientnet_b0_image_encoder,efficientnet_feature_554,0.002894297335160445
efficientnet_b0_image_encoder,efficientnet_feature_555,0.001702189054782366
efficientnet_b0_image_encoder,efficientnet_feature_556,0.0015208538493993728
efficientnet_b0_image_encoder,efficientnet_feature_557,0.009408916733718797
efficientnet_b0_image_encoder,efficientnet_feature_558,0.01314701000308105
efficientnet_b0_image_encoder,efficientnet_feature_559,0.000798651509418491
efficientnet_b0_image_encoder,efficientnet_feature_560,0.004142236533482446
efficientnet_b0_image_encoder,efficientnet_feature_561,0.0019212653788827083
efficientnet_b0_image_encoder,efficientnet_feature_562,0.011785867342496203
efficientnet_b0_image_encoder,efficientnet_feature_563,0.004007193066911441
efficientnet_b0_image_encoder,efficientnet_feature_564,0.003142007842939165
efficientnet_b0_image_encoder,efficientnet_feature_565,0.00327448371692185
efficientnet_b0_image_encoder,efficientnet_feature_566,0.0024269039406021875
efficientnet_b0_image_encoder,efficientnet_feature_567,0.0022022167547675053
efficientnet_b0_image_encoder,efficientnet_feature_568,0.00015309749741021506
efficientnet_b0_image_encoder,efficientnet_feature_569,0.00019121459776272332
efficientnet_b0_image_encoder,efficientnet_feature_570,0.0002692925863492235
efficientnet_b0_image_encoder,efficientnet_feature_571,0.0017306588209464735
efficientnet_b0_image_encoder,efficientnet_feature_572,0.0015648432100761056
efficientnet_b0_image_encoder,efficientnet_feature_573,0.0016865825369904996
efficientnet_b0_image_encoder,efficientnet_feature_574,0.0038657256745011637
efficientnet_b0_image_encoder,efficientnet_feature_575,0.008275910640350048
efficientnet_b0_image_encoder,efficientnet_feature_576,0.0022914275875791645
efficientnet_b0_image_encoder,efficientnet_feature_577,0.0005125019593350544
efficientnet_b0_image_encoder,efficientnet_feature_578,0.0030397418365453177
efficientnet_b0_image_encoder,efficientnet_feature_579,0.0036114509822482432
efficientnet_b0_image_encoder,efficientnet_feature_580,0.0014560833618020297
efficientnet_b0_image_encoder,efficientnet_feature_581,0.0029474703858056728
efficientnet_b0_image_encoder,efficientnet_feature_582,0.003268745765751646
efficientnet_b0_image_encoder,efficientnet_feature_583,0.0029953540301193016
efficientnet_b0_image_encoder,efficientnet_feature_584,0.004449490241370313
efficientnet_b0_image_encoder,efficientnet_feature_585,0.00349560540166749
efficientnet_b0_image_encoder,efficientnet_feature_586,0.0035682632236841982
efficientnet_b0_image_encoder,efficientnet_feature_587,0.004141902881968917
efficientnet_b0_image_encoder,efficientnet_feature_588,0.0012033707493941392
efficientnet_b0_image_encoder,efficientnet_feature_589,0.0005291251505923356
efficientnet_b0_image_encoder,efficientnet_feature_590,0.002203708508289992
efficientnet_b0_image_encoder,efficientnet_feature_591,0.0019014247038739995
efficientnet_b0_image_encoder,efficientnet_feature_592,0.0019301016542669913
efficientnet_b0_image_encoder,efficientnet_feature_593,0.00036667622452668525
efficientnet_b0_image_encoder,efficientnet_feature_594,0.004025321832727968
efficientnet_b0_image_encoder,efficientnet_feature_595,0.005726909622808307
efficientnet_b0_image_encoder,efficientnet_feature_596,0.001139204209351874
efficientnet_b0_image_encoder,efficientnet_feature_597,0.0016417542587134903
efficientnet_b0_image_encoder,efficientnet_feature_598,0.002363326667612853
efficientnet_b0_image_encoder,efficientnet_feature_599,0.00415720325541713
efficientnet_b0_image_encoder,efficientnet_feature_600,0.0003537536070581382
efficientnet_b0_image_encoder,efficientnet_feature_601,0.0033586163422683057
efficientnet_b0_image_encoder,efficientnet_feature_602,0.0013728293481563014
efficientnet_b0_image_encoder,efficientnet_feature_603,0.0030519840641431983
efficientnet_b0_image_encoder,efficientnet_feature_604,0.002247018958314584
efficientnet_b0_image_encoder,efficientnet_feature_605,0.004539275382512642
efficientnet_b0_image_encoder,efficientnet_feature_606,0.0011636909471306467
efficientnet_b0_image_encoder,efficientnet_feature_607,0.007489983298910374
efficientnet_b0_image_encoder,efficientnet_feature_608,0.0016028858898664566
efficientnet_b0_image_encoder,efficientnet_feature_609,0.0012411650874923907
efficientnet_b0_image_encoder,efficientnet_feature_610,0.0002825344824186615
efficientnet_b0_image_encoder,efficientnet_feature_611,0.0026903621255769394
efficientnet_b0_image_encoder,efficientnet_feature_612,0.0007272838197422971
efficientnet_b0_image_encoder,efficientnet_feature_613,0.007278870549512817
efficientnet_b0_image_encoder,efficientnet_feature_614,0.0017153446377733417
efficientnet_b0_image_encoder,efficientnet_feature_615,0.0007801821431421274
efficientnet_b0_image_encoder,efficientnet_feature_616,0.005435578757271742
efficientnet_b0_image_encoder,efficientnet_feature_617,0.00036611405027642263
efficientnet_b0_image_encoder,efficientnet_feature_618,0.011528477885690336
efficientnet_b0_image_encoder,efficientnet_feature_619,0.0004936322878350552
efficientnet_b0_image_encoder,efficientnet_feature_620,0.0009048701244864787
efficientnet_b0_image_encoder,efficientnet_feature_621,0.002457592072062198
efficientnet_b0_image_encoder,efficientnet_feature_622,0.005893313032402148
efficientnet_b0_image_encoder,efficientnet_feature_623,0.008797636106464779
efficientnet_b0_image_encoder,efficientnet_feature_624,0.0012700061269157459
efficientnet_b0_image_encoder,efficientnet_feature_625,0.0016164834453604726
efficientnet_b0_image_encoder,efficientnet_feature_626,0.0005405705654126791
efficientnet_b0_image_encoder,efficientnet_feature_627,0.005964892247902753
efficientnet_b0_image_encoder,efficientnet_feature_628,0.00639037076783211
efficientnet_b0_image_encoder,efficientnet_feature_629,0.005475799203395582
efficientnet_b0_image_encoder,efficientnet_feature_630,0.0053312823814053445
efficientnet_b0_image_encoder,efficientnet_feature_631,0.004079882245605404
efficientnet_b0_image_encoder,efficientnet_feature_632,0.006757200895663118
efficientnet_b0_image_encoder,efficientnet_feature_633,0.0034460282305985857
efficientnet_b0_image_encoder,efficientnet_feature_634,0.0005618627150596467
efficientnet_b0_image_encoder,efficientnet_feature_635,0.0048071396365116925
efficientnet_b0_image_encoder,efficientnet_feature_636,0.0047477176364054685
efficientnet_b0_image_encoder,efficientnet_feature_637,0.001928402221324177
efficientnet_b0_image_encoder,efficientnet_feature_638,0.0012163445903325965
efficientnet_b0_image_encoder,efficientnet_feature_639,0.0008822378908206474
efficientnet_b0_image_encoder,efficientnet_feature_640,0.006730578724045699
efficientnet_b0_image_encoder,efficientnet_feature_641,0.00011422040375919096
efficientnet_b0_image_encoder,efficientnet_feature_642,0.0017288992343367227
efficientnet_b0_image_encoder,efficientnet_feature_643,0.0034424173131952784
efficientnet_b0_image_encoder,efficientnet_feature_644,0.0048842120669974065
efficientnet_b0_image_encoder,efficientnet_feature_645,0.004151643978246966
efficientnet_b0_image_encoder,efficientnet_feature_646,0.00511154562556726
efficientnet_b0_image_encoder,efficientnet_feature_647,0.007196451646905189
efficientnet_b0_image_encoder,efficientnet_feature_648,0.001013952820798636
efficientnet_b0_image_encoder,efficientnet_feature_649,0.002201982829333815
efficientnet_b0_image_encoder,efficientnet_feature_650,0.003273407054848576
efficientnet_b0_image_encoder,efficientnet_feature_651,0.000431556164286917
efficientnet_b0_image_encoder,efficientnet_feature_652,0.0036240196109247336
efficientnet_b0_image_encoder,efficientnet_feature_653,0.0009265201615704655
efficientnet_b0_image_encoder,efficientnet_feature_654,0.0012547017548882877
efficientnet_b0_image_encoder,efficientnet_feature_655,0.0015541065968918133
efficientnet_b0_image_encoder,efficientnet_feature_656,0.003815541574880399
efficientnet_b0_image_encoder,efficientnet_feature_657,0.005138679883046393
efficientnet_b0_image_encoder,efficientnet_feature_658,0.001510472370554794
efficientnet_b0_image_encoder,efficientnet_feature_659,0.0016818662366517856
efficientnet_b0_image_encoder,efficientnet_feature_660,0.00141649982997194
efficientnet_b0_image_encoder,efficientnet_feature_661,0.0028934465307202117
efficientnet_b0_image_encoder,efficientnet_feature_662,0.001628946066972503
efficientnet_b0_image_encoder,efficientnet_feature_663,0.0007562783321404254
efficientnet_b0_image_encoder,efficientnet_feature_664,0.001594914694550198
efficientnet_b0_image_encoder,efficientnet_feature_665,0.004023407562669945
efficientnet_b0_image_encoder,efficientnet_feature_666,0.0027968197571937026
efficientnet_b0_image_encoder,efficientnet_feature_667,0.002694727411267195
efficientnet_b0_image_encoder,efficientnet_feature_668,0.000790668858805077
efficientnet_b0_image_encoder,efficientnet_feature_669,0.0038851673033377665
efficientnet_b0_image_encoder,efficientnet_feature_670,0.00015719386008417047
efficientnet_b0_image_encoder,efficientnet_feature_671,0.0034695193845095673
efficientnet_b0_image_encoder,efficientnet_feature_672,0.0012977105609977002
efficientnet_b0_image_encoder,efficientnet_feature_673,0.0024496319846321057
efficientnet_b0_image_encoder,efficientnet_feature_674,0.001010232531676536
efficientnet_b0_image_encoder,efficientnet_feature_675,0.000836400742585397
efficientnet_b0_image_encoder,efficientnet_feature_676,0.0036211984847795975
efficientnet_b0_image_encoder,efficientnet_feature_677,0.006175832751978305
efficientnet_b0_image_encoder,efficientnet_feature_678,0.002809811831298248
efficientnet_b0_image_encoder,efficientnet_feature_679,0.0009673393391835816
efficientnet_b0_image_encoder,efficientnet_feature_680,0.0038939208198485176
efficientnet_b0_image_encoder,efficientnet_feature_681,0.004910651288128065
efficientnet_b0_image_encoder,efficientnet_feature_682,0.011586854381221201
efficientnet_b0_image_encoder,efficientnet_feature_683,0.004975607855215003
efficientnet_b0_image_encoder,efficientnet_feature_684,0.000625722015012542
efficientnet_b0_image_encoder,efficientnet_feature_685,0.0035269355350919795
efficientnet_b0_image_encoder,efficientnet_feature_686,0.0025920652776392217
efficientnet_b0_image_encoder,efficientnet_feature_687,0.00028193372474660805
efficientnet_b0_image_encoder,efficientnet_feature_688,0.0007527357260244116
efficientnet_b0_image_encoder,efficientnet_feature_689,0.003329008146408796
efficientnet_b0_image_encoder,efficientnet_feature_690,0.0007321924726184648
efficientnet_b0_image_encoder,efficientnet_feature_691,0.0054527403513020545
efficientnet_b0_image_encoder,efficientnet_feature_692,0.0021628945858367388
efficientnet_b0_image_encoder,efficientnet_feature_693,0.004579327400549005
efficientnet_b0_image_encoder,efficientnet_feature_694,0.001096172804153639
efficientnet_b0_image_encoder,efficientnet_feature_695,0.0029633768542680627
efficientnet_b0_image_encoder,efficientnet_feature_696,0.000208310858255345
efficientnet_b0_image_encoder,efficientnet_feature_697,0.003792347038057642
efficientnet_b0_image_encoder,efficientnet_feature_698,0.0029431352212441197
efficientnet_b0_image_encoder,efficientnet_feature_699,0.0029219151809058985
efficientnet_b0_image_encoder,efficientnet_feature_700,0.00388484268432876
efficientnet_b0_image_encoder,efficientnet_feature_701,0.004892327710564359
efficientnet_b0_image_encoder,efficientnet_feature_702,0.0002270475216334944
efficientnet_b0_image_encoder,efficientnet_feature_703,0.0016022609438195445
efficientnet_b0_image_encoder,efficientnet_feature_704,0.004831346939226933
efficientnet_b0_image_encoder,efficientnet_feature_705,0.0037398925461786803
efficientnet_b0_image_encoder,efficientnet_feature_706,0.006640681097309198
efficientnet_b0_image_encoder,efficientnet_feature_707,0.006923086410210999
efficientnet_b0_image_encoder,efficientnet_feature_708,0.003228907026652905
efficientnet_b0_image_encoder,efficientnet_feature_709,0.003171567147148835
efficientnet_b0_image_encoder,efficientnet_feature_710,0.0007846785722023242
efficientnet_b0_image_encoder,efficientnet_feature_711,0.0026157810435734064
efficientnet_b0_image_encoder,efficientnet_feature_712,0.002016371602962863
efficientnet_b0_image_encoder,efficientnet_feature_713,0.0008132360024291074
efficientnet_b0_image_encoder,efficientnet_feature_714,0.0031991647987297256
efficientnet_b0_image_encoder,efficientnet_feature_715,0.0020079951475509006
efficientnet_b0_image_encoder,efficientnet_feature_716,0.0001313080552225454
efficientnet_b0_image_encoder,efficientnet_feature_717,0.0019924607219934387
efficientnet_b0_image_encoder,efficientnet_feature_718,0.005934470425358995
efficientnet_b0_image_encoder,efficientnet_feature_719,0.0005587146414640642
efficientnet_b0_image_encoder,efficientnet_feature_720,0.0015271167360992877
efficientnet_b0_image_encoder,efficientnet_feature_721,0.003860439420009243
efficientnet_b0_image_encoder,efficientnet_feature_722,0.0002428669201073319
efficientnet_b0_image_encoder,efficientnet_feature_723,0.007007378178514045
efficientnet_b0_image_encoder,efficientnet_feature_724,0.006365876876088805
efficientnet_b0_image_encoder,efficientnet_feature_725,0.004361916045752423
efficientnet_b0_image_encoder,efficientnet_feature_726,0.003976890488047502
efficientnet_b0_image_encoder,efficientnet_feature_727,0.0002136345698460218
efficientnet_b0_image_encoder,efficientnet_feature_728,0.004743080237517461
efficientnet_b0_image_encoder,efficientnet_feature_729,0.004122464514239255
efficientnet_b0_image_encoder,efficientnet_feature_730,0.007470028500733861
efficientnet_b0_image_encoder,efficientnet_feature_731,0.004318311511383399
efficientnet_b0_image_encoder,efficientnet_feature_732,0.0013056152469630433
efficientnet_b0_image_encoder,efficientnet_feature_733,0.005806860003190195
efficientnet_b0_image_encoder,efficientnet_feature_734,0.008257216628066999
efficientnet_b0_image_encoder,efficientnet_feature_735,0.0013937856664654191
efficientnet_b0_image_encoder,efficientnet_feature_736,0.0037156019907911286
efficientnet_b0_image_encoder,efficientnet_feature_737,0.003190838232086435
efficientnet_b0_image_encoder,efficientnet_feature_738,0.00017645451820147429
efficientnet_b0_image_encoder,efficientnet_feature_739,0.0037755948283120233
efficientnet_b0_image_encoder,efficientnet_feature_740,0.0018112770241032194
efficientnet_b0_image_encoder,efficientnet_feature_741,0.004755238387431859
efficientnet_b0_image_encoder,efficientnet_feature_742,0.004841615156237822
efficientnet_b0_image_encoder,efficientnet_feature_743,0.004168209257045419
efficientnet_b0_image_encoder,efficientnet_feature_744,0.0037405423856853304
efficientnet_b0_image_encoder,efficientnet_feature_745,0.006673605982427944
efficientnet_b0_image_encoder,efficientnet_feature_746,0.00014542157308961023
efficientnet_b0_image_encoder,efficientnet_feature_747,0.0059762667949598836
efficientnet_b0_image_encoder,efficientnet_feature_748,0.003617450813678147
efficientnet_b0_image_encoder,efficientnet_feature_749,0.0036583018328428807
efficientnet_b0_image_encoder,efficientnet_feature_750,0.004501439576415578
efficientnet_b0_image_encoder,efficientnet_feature_751,0.005988824674545867
efficientnet_b0_image_encoder,efficientnet_feature_752,0.005599841962521168
efficientnet_b0_image_encoder,efficientnet_feature_753,0.0002748286089939711
efficientnet_b0_image_encoder,efficientnet_feature_754,0.0009274399001597544
efficientnet_b0_image_encoder,efficientnet_feature_755,0.0012747806125332772
efficientnet_b0_image_encoder,efficientnet_feature_756,0.004239258069446805
efficientnet_b0_image_encoder,efficientnet_feature_757,0.0014775865307825597
efficientnet_b0_image_encoder,efficientnet_feature_758,0.0008199285402099576
efficientnet_b0_image_encoder,efficientnet_feature_759,0.0011424437324762948
efficientnet_b0_image_encoder,efficientnet_feature_760,0.0003085704745942053
efficientnet_b0_image_encoder,efficientnet_feature_761,0.0025720137317080116
efficientnet_b0_image_encoder,efficientnet_feature_762,0.0036416515989969866
efficientnet_b0_image_encoder,efficientnet_feature_763,0.0023729763047128927
efficientnet_b0_image_encoder,efficientnet_feature_764,0.0031214399684813543
efficientnet_b0_image_encoder,efficientnet_feature_765,0.0027946693595026773
efficientnet_b0_image_encoder,efficientnet_feature_766,0.010179994831105432
efficientnet_b0_image_encoder,efficientnet_feature_767,0.0038211522212350246
efficientnet_b0_image_encoder,efficientnet_feature_768,9.884410394889187e-05
efficientnet_b0_image_encoder,efficientnet_feature_769,0.0014433921286922669
efficientnet_b0_image_encoder,efficientnet_feature_770,0.006447148550705606
efficientnet_b0_image_encoder,efficientnet_feature_771,0.003902451590306555
efficientnet_b0_image_encoder,efficientnet_feature_772,0.001748958809571377
efficientnet_b0_image_encoder,efficientnet_feature_773,0.0010957468163130812
efficientnet_b0_image_encoder,efficientnet_feature_774,0.0025325605515433836
efficientnet_b0_image_encoder,efficientnet_feature_775,0.002825046131874842
efficientnet_b0_image_encoder,efficientnet_feature_776,0.002094595560919288
efficientnet_b0_image_encoder,efficientnet_feature_777,0.0004960362596051482
efficientnet_b0_image_encoder,efficientnet_feature_778,0.004740697542047201
efficientnet_b0_image_encoder,efficientnet_feature_779,0.0012445659514241925
efficientnet_b0_image_encoder,efficientnet_feature_780,0.001161481694381905
